Nom,Blues,Classical,Country,Disco,HipHop,Jazz,Metal,Pop,Reggae,Rock,ChoixMax
./Data/genres_original/pop\pop.00000.wav,0.00045123234,0.8957646,7.9672696e-05,4.2838747e-06,0.00054735265,0.09104883,0.011099616,5.575297e-06,0.00023446087,0.0007644122,Classical
./Data/genres_original/pop\pop.00001.wav,0.08339233,0.1475753,0.0069065327,0.003430295,0.48049024,0.09075669,0.14502239,0.0024180622,0.016745301,0.023262838,HipHop
./Data/genres_original/pop\pop.00002.wav,0.927235,0.0005679775,0.000103671126,0.0004362406,0.050347257,5.6349054e-05,0.015018843,0.0042027747,0.00050115807,0.0015306695,Blues
./Data/genres_original/pop\pop.00003.wav,3.2561067e-05,0.99365485,1.8449889e-07,1.058644e-08,1.5705123e-06,0.006281229,2.515985e-05,1.6170498e-08,1.7487513e-06,2.7133717e-06,Classical
./Data/genres_original/pop\pop.00004.wav,0.92840296,0.0035627983,0.00012006591,6.386706e-05,0.021536825,0.0086811995,0.037372723,3.315725e-05,9.242349e-05,0.00013392864,Blues
./Data/genres_original/pop\pop.00005.wav,4.2747057e-08,0.9999949,7.0905164e-11,7.341561e-12,9.3511e-10,4.9994737e-06,2.1634749e-08,4.232415e-11,9.085145e-08,2.2862574e-08,Classical
./Data/genres_original/pop\pop.00006.wav,2.6944729e-06,0.99757534,4.852464e-07,1.621529e-09,8.7615996e-07,0.0024134945,4.6891178e-06,7.197318e-10,1.3145784e-06,1.0837335e-06,Classical
./Data/genres_original/pop\pop.00007.wav,0.0001989128,0.99945194,5.056984e-08,2.4018934e-09,2.289703e-07,0.00032432712,2.1987962e-05,1.2210234e-07,9.825249e-07,1.4106781e-06,Classical
./Data/genres_original/pop\pop.00008.wav,0.9923252,8.015673e-05,0.00022513571,1.8116963e-05,0.001747266,0.0007562333,0.004801679,2.7459228e-05,7.2954817e-06,1.1471594e-05,Blues
./Data/genres_original/pop\pop.00009.wav,0.0077128457,0.98900783,1.0179493e-07,1.1417155e-08,5.8902344e-07,0.003260459,1.18345415e-05,6.3059406e-07,5.304513e-06,4.1725573e-07,Classical
./Data/genres_original/pop\pop.00010.wav,0.94519156,0.023488494,3.2427528e-05,4.6485344e-05,0.00046743604,0.029745826,6.9521055e-05,0.0002855598,0.00067005295,2.5637648e-06,Blues
./Data/genres_original/pop\pop.00011.wav,5.252264e-07,0.99995816,6.5372124e-10,1.8717464e-10,5.809091e-08,3.723991e-05,7.9939133e-07,1.6172344e-10,3.196553e-06,9.13501e-08,Classical
./Data/genres_original/pop\pop.00012.wav,0.0021710633,0.99763834,1.0499967e-07,3.7157624e-09,5.079649e-07,0.00017083871,1.529019e-05,1.6614074e-06,6.5363724e-07,1.5814302e-06,Classical
./Data/genres_original/pop\pop.00013.wav,0.00080234924,0.9916658,1.14761995e-07,1.4196665e-08,3.3910015e-07,0.007522387,2.92768e-06,3.4533585e-07,5.476621e-06,2.3367191e-07,Classical
./Data/genres_original/pop\pop.00014.wav,0.75214565,0.014779715,0.002500367,0.0005116092,0.1349254,0.014781646,0.075509116,0.0008680849,0.0010512763,0.002927156,Blues
./Data/genres_original/pop\pop.00015.wav,0.115700915,0.60103565,6.137497e-05,5.4819466e-05,0.0031364828,0.26958817,0.0002979725,0.00011489418,0.00989442,0.00011533298,Classical
./Data/genres_original/pop\pop.00016.wav,4.3835563e-08,0.9999876,6.804606e-11,7.819154e-12,9.165183e-10,1.2332362e-05,1.9504817e-08,1.5799645e-11,4.272792e-08,1.6630263e-08,Classical
./Data/genres_original/pop\pop.00017.wav,0.20218039,0.6289571,0.0008745459,8.797703e-05,0.0015266037,0.10601601,0.05842162,0.00012217197,0.00013804242,0.0016756288,Classical
./Data/genres_original/pop\pop.00018.wav,0.19590273,0.037775636,0.00224398,0.00015780874,0.45726776,0.016533034,0.2797734,0.0004282133,0.0012016884,0.008715713,HipHop
./Data/genres_original/pop\pop.00019.wav,0.018164612,0.5568382,0.00023042162,0.000109270724,0.034635644,0.028994404,0.008731644,0.0004969476,0.3488717,0.0029271552,Classical
./Data/genres_original/pop\pop.00020.wav,0.64021885,0.119002216,0.0010468032,0.00078714057,0.054918572,0.07347975,0.08447089,0.00750116,0.014918862,0.0036557768,Blues
./Data/genres_original/pop\pop.00021.wav,0.044777803,0.8262596,0.0006216587,0.00056195183,0.0016066899,0.101603925,0.011693299,0.0026315441,0.0033252437,0.0069183246,Classical
./Data/genres_original/pop\pop.00022.wav,0.0106998645,0.785164,0.00013677488,9.0944295e-06,0.002155657,0.19583897,0.005065313,1.0711452e-05,0.00032170877,0.0005977723,Classical
./Data/genres_original/pop\pop.00023.wav,0.73021275,0.22263,0.00013757612,2.530652e-05,0.0006827072,0.040748507,0.0041751587,0.0005986075,0.0006524699,0.00013688042,Blues
./Data/genres_original/pop\pop.00024.wav,0.011314427,0.9529275,1.2044355e-05,8.491347e-06,4.670317e-05,0.035074998,0.0002766809,7.879512e-05,0.00020701464,5.3413052e-05,Classical
./Data/genres_original/pop\pop.00025.wav,0.0186377,0.8770327,0.0002912742,0.00021685577,0.0060682525,0.08075115,0.010816293,0.0004942352,0.0011958937,0.0044957935,Classical
./Data/genres_original/pop\pop.00026.wav,0.0056871073,0.89895034,3.8429253e-06,6.7873634e-06,0.00026945537,0.09383209,0.0006704586,1.8752758e-05,0.00048555582,7.567416e-05,Classical
./Data/genres_original/pop\pop.00027.wav,0.234345,0.724578,5.5606415e-05,0.00013708751,0.002502575,0.029209184,0.0068420935,0.0005117979,0.00056539563,0.0012532031,Classical
./Data/genres_original/pop\pop.00028.wav,0.98457515,8.959377e-05,8.27616e-06,6.8660374e-05,0.0095413085,0.003916334,1.1476447e-05,0.00018218567,0.0016064455,5.5264263e-07,Blues
./Data/genres_original/pop\pop.00029.wav,0.83486336,0.0369902,0.00018150266,7.1751333e-06,0.02278115,0.09298308,0.011774055,3.3440825e-05,0.0003214076,6.469221e-05,Blues
./Data/genres_original/pop\pop.00030.wav,0.57240015,0.25134167,0.000742355,3.334141e-05,0.006362959,0.1573936,0.010854168,0.00012384399,0.0006473048,0.00010062417,Blues
./Data/genres_original/pop\pop.00031.wav,0.6294308,0.3006484,8.4035055e-05,5.7880516e-05,0.0011334027,0.06035175,0.0040761055,0.001367961,0.0027429888,0.000106684696,Blues
./Data/genres_original/pop\pop.00032.wav,0.9864032,0.0024015543,0.00014840449,0.00040215603,0.0030077947,0.0055543818,0.00018371531,0.001032803,0.000851612,1.4394896e-05,Blues
./Data/genres_original/pop\pop.00033.wav,0.8226877,0.02125042,0.0012404484,1.2870508e-05,0.0010770884,0.14939407,0.0042693443,1.5031556e-05,4.2604257e-05,1.0439915e-05,Blues
./Data/genres_original/pop\pop.00034.wav,0.00966537,0.06951508,0.0070845024,0.00022055817,0.08902164,0.006645791,0.70112467,0.0011504474,0.00088278943,0.11468913,Metal
./Data/genres_original/pop\pop.00035.wav,0.01952576,0.009142085,0.00015471617,3.5069264e-05,0.87723887,0.018666308,0.06779522,0.0006165689,0.003344021,0.0034814058,HipHop
./Data/genres_original/pop\pop.00036.wav,0.015927307,0.21407518,0.0027220512,0.000110606685,0.009546812,0.006377897,0.5291251,0.010159124,0.00040913964,0.2115468,Metal
./Data/genres_original/pop\pop.00037.wav,0.081357986,0.22001922,0.004399608,0.0006277248,0.104029246,0.51902556,0.03453943,0.0019265269,0.028459474,0.0056152805,Jazz
./Data/genres_original/pop\pop.00038.wav,0.82387143,0.16092472,9.434825e-06,2.4198338e-05,0.0019937137,0.010482503,0.00090625195,0.0004781541,0.0012421173,6.7521316e-05,Blues
./Data/genres_original/pop\pop.00039.wav,0.12052767,0.46576023,0.0022857722,1.9030962e-05,0.0026362978,0.38241088,0.024975322,7.540248e-05,0.00092117244,0.00038813477,Classical
./Data/genres_original/pop\pop.00040.wav,3.2898656e-06,0.9996439,7.366206e-08,4.048829e-09,4.2835265e-07,0.0003444718,1.1344939e-06,3.8127914e-09,5.6897156e-06,9.980339e-07,Classical
./Data/genres_original/pop\pop.00041.wav,2.6214032e-06,0.999488,4.690491e-07,1.3300545e-08,1.2293748e-06,0.00044075737,3.1571086e-05,2.1637106e-08,1.8911262e-06,3.3524942e-05,Classical
./Data/genres_original/pop\pop.00042.wav,0.9055223,0.079771094,1.3527769e-05,5.762187e-05,0.0005281431,0.010441949,0.00026491858,0.0023767645,0.0009614055,6.2338804e-05,Blues
./Data/genres_original/pop\pop.00043.wav,0.00082091615,1.06001515e-07,1.7127948e-05,6.46837e-06,0.9865812,7.03004e-06,0.012263737,8.375148e-06,3.4705914e-05,0.00026028842,HipHop
./Data/genres_original/pop\pop.00044.wav,0.97642505,0.012144669,0.00011352379,2.208912e-06,0.0023533122,0.0077649457,0.0009490982,9.564832e-05,0.00013922402,1.2350862e-05,Blues
./Data/genres_original/pop\pop.00045.wav,0.97266114,0.021431873,5.5372248e-06,8.511289e-06,0.00043666203,0.0052102786,0.00017497502,4.1686195e-05,2.6563242e-05,2.7998283e-06,Blues
./Data/genres_original/pop\pop.00046.wav,0.95859313,0.029637052,5.1924585e-06,1.60069e-05,0.0009034098,0.010418239,0.00019879866,0.00010028221,0.00012089783,7.0209758e-06,Blues
./Data/genres_original/pop\pop.00047.wav,0.7963922,0.14533505,2.943581e-05,6.361368e-05,0.0013007689,0.053361923,0.00017849951,0.0009847917,0.0023297786,2.4022862e-05,Blues
./Data/genres_original/pop\pop.00048.wav,0.00039809526,0.9971413,1.8421727e-06,7.827521e-08,1.1278246e-06,0.0023828996,5.0297447e-05,1.8610067e-06,9.844397e-06,1.2545603e-05,Classical
./Data/genres_original/pop\pop.00049.wav,0.2582726,0.6547729,0.00014259253,8.077522e-06,0.0019152219,0.07826509,0.0063720355,2.9128225e-05,8.228033e-05,0.00014016684,Classical
./Data/genres_original/pop\pop.00050.wav,0.26568258,0.5987958,1.1737405e-05,8.9798795e-07,9.872185e-06,0.13540529,6.1521278e-06,3.374988e-05,5.217746e-05,1.8384233e-06,Classical
./Data/genres_original/pop\pop.00051.wav,0.2238852,0.008337269,0.0007319835,0.00013249094,0.39819258,0.0074396967,0.35693938,0.00080352806,0.0013211463,0.0022166641,HipHop
./Data/genres_original/pop\pop.00052.wav,0.60666704,4.430019e-06,4.759069e-05,0.0007214682,0.33793342,0.0014934756,0.0002981872,0.0077272616,0.04508449,2.2577662e-05,Blues
./Data/genres_original/pop\pop.00053.wav,0.06328142,0.6089773,0.016766267,0.0001675928,0.015524803,0.22887863,0.05692719,0.00011754576,0.0002625214,0.0090967035,Classical
./Data/genres_original/pop\pop.00054.wav,0.0464218,0.5220877,0.00037155385,1.2309628e-06,0.00078092434,0.4259386,0.0007709222,3.7679463e-06,0.0035966889,2.6806933e-05,Classical
./Data/genres_original/pop\pop.00055.wav,0.45525798,0.00015897022,2.8454691e-05,0.00013576941,0.19328351,0.21408714,0.02659306,0.0004223673,0.11002321,9.595911e-06,Blues
./Data/genres_original/pop\pop.00056.wav,0.7481405,0.1354402,0.0019177519,0.00014503136,0.019801354,0.081473894,0.0055029904,0.0025750815,0.0037882617,0.0012148852,Blues
./Data/genres_original/pop\pop.00057.wav,0.059523825,1.3626655e-09,1.5832704e-06,3.584392e-05,0.8869612,0.00021692958,0.00022399095,0.00052844983,0.052506853,1.3073592e-06,HipHop
./Data/genres_original/pop\pop.00058.wav,0.9138455,0.020605322,0.0026826658,2.606161e-05,0.0017787821,0.059704132,0.0008154653,6.691991e-05,0.00044025973,3.493864e-05,Blues
./Data/genres_original/pop\pop.00059.wav,0.9601294,0.013810179,0.001528439,3.6161557e-05,0.004839988,0.015275751,0.003283612,0.00071695144,0.0002628887,0.000116588315,Blues
./Data/genres_original/pop\pop.00060.wav,0.0464218,0.5220877,0.00037155385,1.2309628e-06,0.00078092434,0.4259386,0.0007709222,3.7679463e-06,0.0035966889,2.6806933e-05,Classical
./Data/genres_original/pop\pop.00061.wav,0.7415173,0.20027593,2.6413674e-05,9.316862e-06,0.00050719676,0.057195734,0.0001480819,0.00012972917,0.00018480448,5.4664292e-06,Blues
./Data/genres_original/pop\pop.00062.wav,0.0006910321,0.9946267,2.5332576e-05,2.3328573e-08,8.033942e-05,0.0021972582,0.001984094,7.4270423e-07,0.00024625604,0.00014820555,Classical
./Data/genres_original/pop\pop.00063.wav,9.8271754e-05,0.9907843,4.3065575e-06,2.264576e-09,5.904794e-07,0.008809192,0.00029069209,3.5742712e-08,2.304375e-07,1.2383437e-05,Classical
./Data/genres_original/pop\pop.00064.wav,0.00047468324,0.70740247,0.00041764273,3.671425e-07,0.0030048762,0.103397794,0.18342806,3.233968e-07,2.4635481e-05,0.0018490964,Classical
./Data/genres_original/pop\pop.00065.wav,3.401355e-05,0.9969472,6.172714e-08,4.3971767e-08,7.0045996e-07,0.0029784783,3.092772e-05,1.7326145e-07,3.4733712e-06,4.9148452e-06,Classical
./Data/genres_original/pop\pop.00066.wav,0.26613376,0.12613139,0.0042188894,0.00021625825,0.02852991,0.01189457,0.5279595,0.0035839016,0.0008076636,0.030524177,Metal
./Data/genres_original/pop\pop.00067.wav,0.99560755,0.0003351589,8.609421e-07,7.374954e-06,0.0009023053,0.0024712076,1.7007138e-05,6.674923e-05,0.00059163704,1.6554274e-07,Blues
./Data/genres_original/pop\pop.00068.wav,0.9602659,0.012276043,0.00052903744,0.00017042714,0.0035127979,0.0031278809,0.010369477,0.008192326,0.00037957646,0.0011765114,Blues
./Data/genres_original/pop\pop.00069.wav,0.99119604,0.0051987064,1.1213073e-05,1.9172085e-05,0.002101615,0.0004233143,0.00069130573,0.0002804145,6.360166e-05,1.4727868e-05,Blues
./Data/genres_original/pop\pop.00070.wav,4.1176127e-06,0.9515106,4.720378e-05,1.8505294e-06,0.0016878598,0.045447852,2.1815562e-05,3.937009e-06,0.00059769535,0.000677038,Classical
./Data/genres_original/pop\pop.00071.wav,0.99560755,0.0003351589,8.609421e-07,7.374954e-06,0.0009023053,0.0024712076,1.7007138e-05,6.674923e-05,0.00059163704,1.6554274e-07,Blues
./Data/genres_original/pop\pop.00072.wav,0.9844274,0.0010228173,7.2463413e-06,5.7385523e-06,0.0014538963,0.012943175,0.00010980194,4.2097968e-06,2.5440166e-05,2.9004002e-07,Blues
./Data/genres_original/pop\pop.00073.wav,0.98437077,0.014063085,1.914261e-05,1.0319496e-05,0.00014139185,0.0005705712,0.00023162171,0.00056689256,1.8281462e-05,7.821991e-06,Blues
./Data/genres_original/pop\pop.00074.wav,0.4156243,0.027879879,9.259179e-05,2.1495327e-06,0.020052213,0.51312643,0.022950059,3.205138e-06,9.7633434e-05,0.00017157294,Jazz
./Data/genres_original/pop\pop.00075.wav,0.027094388,0.8758899,1.0415559e-05,3.300055e-06,0.0005690072,0.09210349,0.004026047,1.5889222e-05,0.00011705284,0.00017047973,Classical
./Data/genres_original/pop\pop.00076.wav,0.1980777,0.75481087,0.00014093777,7.225874e-05,0.0017206827,0.021857819,0.016342025,0.0035156065,0.0009830175,0.0024791742,Classical
./Data/genres_original/pop\pop.00077.wav,0.41314337,0.54178816,8.208495e-06,3.5903904e-05,0.01561404,0.011508893,0.010885508,0.0034602438,0.002718024,0.0008376191,Classical
./Data/genres_original/pop\pop.00078.wav,0.3125016,0.42603254,0.000247008,0.00021649525,0.065498754,0.10386141,0.070602044,0.0042320318,0.005218247,0.0115898345,Classical
./Data/genres_original/pop\pop.00079.wav,0.3562048,0.6154723,6.978286e-05,6.599565e-05,0.0011346093,0.007132333,0.01727135,0.0009295393,0.00023569725,0.0014836206,Classical
./Data/genres_original/pop\pop.00080.wav,0.8451077,0.11502775,0.00025206225,0.00014119846,0.0030051062,0.032250855,0.0006444042,0.00183504,0.0016375942,9.8393495e-05,Blues
./Data/genres_original/pop\pop.00081.wav,0.0604445,0.8630749,2.1004924e-05,8.695295e-07,7.566198e-07,0.07630891,0.00011236453,2.3805851e-05,1.3996812e-06,1.1472477e-05,Classical
./Data/genres_original/pop\pop.00082.wav,0.045400474,0.93288237,5.4510883e-07,4.287748e-08,1.1798058e-06,0.021702498,3.882693e-06,2.1412718e-06,6.706044e-06,1.006753e-07,Classical
./Data/genres_original/pop\pop.00083.wav,0.000114229064,0.99786323,6.408326e-08,1.4647877e-09,8.088008e-08,0.0020125771,7.784312e-06,7.056608e-09,1.9584163e-06,1.7524746e-07,Classical
./Data/genres_original/pop\pop.00084.wav,0.9963457,0.0023218733,4.0817165e-05,1.5638237e-06,0.00017611882,0.0008286592,0.0002339041,4.5750083e-05,3.5322068e-06,2.0082807e-06,Blues
./Data/genres_original/pop\pop.00085.wav,0.998273,5.669858e-06,1.8107035e-05,8.459428e-05,0.001151763,6.230997e-05,0.00010681812,0.00024838615,4.7434267e-05,1.8587318e-06,Blues
./Data/genres_original/pop\pop.00086.wav,0.0023018746,0.99328446,9.338008e-08,4.2230102e-08,4.0256796e-06,0.004392082,6.111681e-06,8.64651e-07,9.296983e-06,1.0733401e-06,Classical
./Data/genres_original/pop\pop.00087.wav,0.0049729845,0.984835,4.450759e-06,2.8742786e-08,9.160859e-07,0.01015912,2.2368402e-05,2.1334927e-06,1.3345709e-06,1.8131842e-06,Classical
./Data/genres_original/pop\pop.00088.wav,5.880493e-06,0.99873716,1.1445946e-08,9.75719e-12,5.42536e-09,0.0012568871,2.102932e-08,5.4677596e-11,1.761132e-08,9.345723e-09,Classical
./Data/genres_original/pop\pop.00089.wav,0.8426257,0.11072013,3.938381e-05,6.269785e-05,0.0060259807,0.027995633,0.0054680747,0.002207153,0.0046340143,0.00022123293,Blues
./Data/genres_original/pop\pop.00090.wav,0.014257234,0.9779156,7.157882e-06,5.778727e-07,1.8947175e-06,0.0076560182,8.463201e-05,4.7150384e-05,7.987342e-06,2.183011e-05,Classical
./Data/genres_original/pop\pop.00091.wav,0.13029489,0.036153007,0.0038583723,0.00066059915,0.185279,0.04400202,0.54859143,0.015154202,0.011096223,0.024910234,Metal
./Data/genres_original/pop\pop.00092.wav,0.42467153,0.5699862,6.085664e-06,3.0449469e-06,3.8681563e-05,0.0044567008,0.0004938971,0.00029486968,3.3867836e-05,1.5165162e-05,Classical
./Data/genres_original/pop\pop.00093.wav,0.9939487,0.0023684727,3.8963768e-07,7.7549913e-07,7.2198214e-05,0.003529903,1.5321279e-05,9.384852e-06,5.4884615e-05,3.6857326e-08,Blues
./Data/genres_original/pop\pop.00094.wav,0.0073209475,0.9742115,1.5300193e-06,8.224491e-08,2.5838833e-07,0.018448185,9.478953e-06,3.95013e-06,3.49261e-06,5.444033e-07,Classical
./Data/genres_original/pop\pop.00095.wav,0.08353885,0.5784505,0.0024376386,0.0002359714,0.08212767,0.060378294,0.15415739,0.0024643552,0.0030612932,0.03314802,Classical
./Data/genres_original/pop\pop.00096.wav,0.9974371,1.0290928e-05,3.4066565e-05,6.510998e-07,6.530842e-05,0.0024409192,2.9774928e-06,1.3666959e-06,7.2336898e-06,8.94919e-09,Blues
./Data/genres_original/pop\pop.00097.wav,0.49824136,0.35230973,0.0010562219,0.003812404,0.0091852555,0.034010902,0.0658296,0.010746079,0.0023840538,0.022424342,Blues
./Data/genres_original/pop\pop.00098.wav,0.013682644,0.00049293065,0.002039624,0.00027614305,0.8597098,0.0019589092,0.11197638,0.00119125,0.0025814744,0.006090833,HipHop
./Data/genres_original/pop\pop.00099.wav,0.9323889,0.046579447,0.000121132325,7.4061e-06,0.00013070698,0.01420658,0.006315582,0.00016655808,5.190312e-05,3.1788222e-05,Blues
