Nom,Blues,Classical,Country,Disco,HipHop,Jazz,Metal,Pop,Reggae,Rock,ChoixMax
./Data/genres_original/metal\metal.00000.wav,0.35854265,0.4407764,0.0025906125,0.0003794229,0.003339613,0.13281967,0.058309715,0.00019695985,0.0015341685,0.0015108933,Classical
./Data/genres_original/metal\metal.00001.wav,0.982084,4.4675762e-05,0.0002680134,1.9233652e-05,0.0012670162,0.00043002705,0.015813138,4.5100634e-05,3.3025997e-06,2.5558129e-05,Blues
./Data/genres_original/metal\metal.00002.wav,0.0010604734,0.67523384,3.829563e-06,1.7326922e-09,1.1837584e-06,0.3236926,7.1173395e-06,4.462886e-09,8.275441e-07,5.8960605e-08,Classical
./Data/genres_original/metal\metal.00003.wav,0.88868475,0.015907003,0.00069685135,9.410957e-05,0.04524462,0.031483456,0.01611184,0.00017981016,0.0014594635,0.00013815955,Blues
./Data/genres_original/metal\metal.00004.wav,0.12926209,0.46069786,0.0007776092,2.8546185e-05,0.12824093,0.15656833,0.121116,2.818871e-05,0.0015903899,0.0016900382,Classical
./Data/genres_original/metal\metal.00005.wav,0.02311035,0.9748522,2.003981e-07,8.464654e-09,7.8991934e-07,0.002022077,6.341387e-06,2.06288e-06,5.5094306e-06,4.3533765e-07,Classical
./Data/genres_original/metal\metal.00006.wav,0.009478306,0.87941265,9.996637e-06,7.028135e-08,8.072879e-06,0.11103181,4.5666413e-05,3.2614756e-07,1.2470581e-05,6.594477e-07,Classical
./Data/genres_original/metal\metal.00007.wav,0.036604237,0.42090243,0.0017521527,4.5787754e-05,0.07992568,0.4171242,0.039342634,2.6874524e-05,0.0030386336,0.0012373612,Classical
./Data/genres_original/metal\metal.00008.wav,0.07426385,0.81024295,1.0379458e-05,1.3514656e-06,1.4077545e-05,0.11528751,8.0880374e-05,1.03303e-05,8.714907e-05,1.5267769e-06,Classical
./Data/genres_original/metal\metal.00009.wav,0.88049924,0.007400929,0.0009196333,0.00011880998,0.0017650934,0.090989366,0.017558912,0.00030028497,0.00036860746,7.910521e-05,Blues
./Data/genres_original/metal\metal.00010.wav,0.8285906,0.024421584,0.006325963,0.00022376102,0.07009229,0.057749927,0.0074551664,0.0007672632,0.0039700097,0.0004034865,Blues
./Data/genres_original/metal\metal.00011.wav,0.0038731482,0.0045630415,4.866235e-06,0.0001981387,0.0014417766,0.0027252077,0.9807185,0.00020610927,0.0045696455,0.0016995019,Metal
./Data/genres_original/metal\metal.00012.wav,0.020153755,0.35881415,0.00044401077,3.8686867e-05,0.0016699408,0.6165905,0.00048228473,3.9841972e-05,0.0017066116,6.0212333e-05,Jazz
./Data/genres_original/metal\metal.00013.wav,0.06090696,0.5701984,0.00015664991,2.8353766e-06,0.00042058976,0.36705276,0.0010894442,1.00063235e-05,0.00013885603,2.3417282e-05,Classical
./Data/genres_original/metal\metal.00014.wav,5.6385834e-05,0.999127,1.969516e-08,1.9285706e-10,8.440847e-09,0.00081562606,7.039282e-07,8.430534e-09,2.8447232e-07,3.8247666e-08,Classical
./Data/genres_original/metal\metal.00015.wav,0.9993685,2.30721e-06,3.3732944e-05,4.7365688e-07,0.0004085875,0.00017496776,2.3267144e-06,4.415315e-06,4.6105247e-06,2.3078416e-08,Blues
./Data/genres_original/metal\metal.00016.wav,0.025027856,0.090842284,0.000817258,6.8347886e-06,0.002683522,0.017511342,0.85873485,0.00029151782,0.0003507393,0.0037338075,Metal
./Data/genres_original/metal\metal.00017.wav,0.94287217,0.028575819,0.0005909072,2.600771e-05,0.00033621147,0.017479073,0.009871538,0.0001308519,6.12088e-05,5.6169425e-05,Blues
./Data/genres_original/metal\metal.00018.wav,0.7691813,0.060709532,0.0016399287,2.8126342e-05,0.0010094488,0.08306274,0.08411139,2.4473673e-05,5.021921e-05,0.00018279023,Blues
./Data/genres_original/metal\metal.00019.wav,0.14380813,0.7742327,1.2662816e-05,7.087213e-06,0.00015518839,0.080506034,0.00048884295,7.4556345e-05,0.0007044438,1.0296701e-05,Classical
./Data/genres_original/metal\metal.00020.wav,0.51653427,0.386147,6.9757094e-05,4.259774e-06,0.00017617721,0.09130466,0.0056184907,4.163973e-05,7.0159396e-05,3.367691e-05,Blues
./Data/genres_original/metal\metal.00021.wav,0.1337169,0.7356318,0.00053016027,8.639364e-05,0.0040587895,0.088128634,0.035604715,0.00016269699,0.0004887989,0.001591155,Classical
./Data/genres_original/metal\metal.00022.wav,0.02870813,0.7209618,5.1675488e-05,8.687435e-06,0.0044425935,0.24474452,0.00011446149,2.8655353e-05,0.00090207026,3.7376398e-05,Classical
./Data/genres_original/metal\metal.00023.wav,0.036547918,0.81691027,1.2847727e-05,2.6068863e-05,0.00085491926,0.14269203,0.00017539227,0.00014722359,0.0025963355,3.7000766e-05,Classical
./Data/genres_original/metal\metal.00024.wav,0.703374,0.045052808,0.00016531315,8.153738e-06,0.0018074989,0.2491934,8.421351e-05,1.723853e-05,0.00029498976,2.3381353e-06,Blues
./Data/genres_original/metal\metal.00025.wav,0.010947496,0.98607606,1.9003275e-07,1.9865316e-09,6.203136e-08,0.0029700242,5.1629795e-06,4.7707215e-07,4.959081e-07,1.04033674e-07,Classical
./Data/genres_original/metal\metal.00026.wav,0.10628875,0.0005977141,0.00035044295,8.5630716e-05,0.7884836,0.004072183,0.09793148,0.00032471083,0.0007079014,0.0011575086,HipHop
./Data/genres_original/metal\metal.00027.wav,0.9651375,0.024122257,0.00012137799,7.22656e-05,0.0030364601,0.0053742477,0.0013829571,0.00041810697,0.00028046774,5.4346165e-05,Blues
./Data/genres_original/metal\metal.00028.wav,0.970204,0.00020092931,0.0020858145,6.744579e-05,0.009477798,0.0024615033,0.01440788,0.000890696,9.041674e-05,0.00011358767,Blues
./Data/genres_original/metal\metal.00029.wav,0.009340063,0.9886467,5.311658e-07,6.350639e-08,6.5433064e-06,0.0014487911,0.00053682184,9.758563e-07,6.328034e-06,1.3065046e-05,Classical
./Data/genres_original/metal\metal.00030.wav,0.9766143,0.006573726,2.3326975e-05,0.00019358899,0.0010651854,0.009300885,0.00037607944,0.0021003217,0.0037410022,1.1662035e-05,Blues
./Data/genres_original/metal\metal.00031.wav,0.3327949,0.25573865,3.5674439e-06,2.5304591e-06,0.0018020582,0.40869159,1.0911496e-05,1.1748828e-05,0.0009437478,3.173312e-07,Jazz
./Data/genres_original/metal\metal.00032.wav,0.6097866,0.17381741,7.300487e-05,7.1400377e-06,0.00033786803,0.21372,0.00202504,2.2204747e-05,0.00020562054,5.0101703e-06,Blues
./Data/genres_original/metal\metal.00033.wav,0.38543287,0.43315282,0.00060025946,6.294221e-05,0.0013901734,0.16409981,0.01434261,6.882216e-05,0.00058987597,0.00025986266,Classical
./Data/genres_original/metal\metal.00034.wav,4.383899e-05,0.99803203,2.6487122e-08,7.775759e-10,2.1599943e-08,0.0019191749,4.157689e-06,1.3727952e-08,5.4877535e-07,1.9645347e-07,Classical
./Data/genres_original/metal\metal.00035.wav,0.600053,0.10349806,0.00019657932,3.8941544e-05,0.0028844143,0.2825383,0.009258218,3.0260417e-05,0.0014526865,4.9555412e-05,Blues
./Data/genres_original/metal\metal.00036.wav,0.80757874,0.18802625,3.7801585e-06,1.1999437e-06,2.6716893e-05,0.003925729,6.214833e-05,0.00034729418,2.4078767e-05,3.9822244e-06,Blues
./Data/genres_original/metal\metal.00037.wav,0.60318685,0.008188863,0.0011502124,0.0005591741,0.35629478,0.008372998,0.0135226445,0.0021428925,0.0052931765,0.0012883566,Blues
./Data/genres_original/metal\metal.00038.wav,0.00024079432,0.9653103,4.4203085e-07,3.2332988e-08,1.900997e-05,0.03438637,3.5862562e-05,3.088662e-08,5.531922e-06,1.6298583e-06,Classical
./Data/genres_original/metal\metal.00039.wav,0.0004555163,0.9903653,2.1321975e-07,8.498602e-09,7.818227e-08,0.009171031,3.9712727e-06,1.8480969e-07,3.354224e-06,2.173704e-07,Classical
./Data/genres_original/metal\metal.00040.wav,0.7930722,0.20266183,4.0609225e-06,1.5788788e-07,1.4526981e-06,0.004047134,0.00017543016,3.542498e-05,1.0645045e-06,1.2381487e-06,Blues
./Data/genres_original/metal\metal.00041.wav,0.00044971643,0.98128706,2.0386315e-07,1.20172e-08,1.6890625e-06,0.018212534,3.8009584e-05,1.14535204e-07,9.81985e-06,8.976534e-07,Classical
./Data/genres_original/metal\metal.00042.wav,0.05379617,0.7437861,0.000101237594,3.6212662e-06,0.003486,0.19740422,0.0011003538,1.3718565e-05,0.00026213322,4.6359408e-05,Classical
./Data/genres_original/metal\metal.00043.wav,0.12729305,0.80499345,0.00018943351,0.00022090468,0.00031363516,0.043758027,0.01664143,0.0031650544,0.0018951546,0.0015298527,Classical
./Data/genres_original/metal\metal.00044.wav,0.07021646,0.38772625,0.0018136939,0.0001255097,0.0027705673,0.43515915,0.0997032,6.546219e-05,0.0014971625,0.0009225822,Jazz
./Data/genres_original/metal\metal.00045.wav,0.00065911806,0.9988733,4.1566338e-07,6.629938e-08,5.611223e-07,0.00033363892,9.992571e-05,1.819766e-06,1.6218639e-05,1.4858767e-05,Classical
./Data/genres_original/metal\metal.00046.wav,0.00014024488,0.9953231,4.3238174e-07,1.9605856e-07,0.0006231823,0.003262258,0.00017223589,2.5534418e-06,0.0002314639,0.00024441935,Classical
./Data/genres_original/metal\metal.00047.wav,0.8160687,0.0030908375,4.6314082e-05,7.832002e-05,0.15174907,0.02503655,0.0005038273,0.00028222444,0.0031213062,2.2802535e-05,Blues
./Data/genres_original/metal\metal.00048.wav,0.30221313,0.059914786,0.0002175032,5.2294385e-05,0.0052881613,0.24585228,0.3638662,0.0013638497,0.020571016,0.00066081784,Metal
./Data/genres_original/metal\metal.00049.wav,0.7585206,0.032411814,1.1315171e-05,3.6545384e-06,0.00082043273,0.20655185,0.0001130879,3.0920466e-05,0.001534747,1.6718471e-06,Blues
./Data/genres_original/metal\metal.00050.wav,0.120505325,0.114958316,0.00010571337,6.296964e-05,0.0017765842,0.3473706,0.37330845,0.00073237077,0.04021244,0.0009672958,Metal
./Data/genres_original/metal\metal.00051.wav,0.20800616,0.13099621,0.0001221578,3.442587e-05,0.0016801306,0.6420306,0.00075396115,0.00020731386,0.016126283,4.26745e-05,Jazz
./Data/genres_original/metal\metal.00052.wav,0.028507445,0.016283272,0.00012032429,2.8671495e-05,0.0025896786,0.04700049,0.87595165,0.00359862,0.02365036,0.0022695023,Metal
./Data/genres_original/metal\metal.00053.wav,0.05266134,0.058854617,0.0029690824,0.0007531077,0.48975313,0.017492685,0.30841425,0.009241659,0.0060967905,0.05376343,HipHop
./Data/genres_original/metal\metal.00054.wav,0.00069126015,0.9804253,1.1267504e-08,6.146954e-08,8.497934e-07,0.017753283,7.169708e-05,5.1134447e-07,0.0010555894,1.4203405e-06,Classical
./Data/genres_original/metal\metal.00055.wav,0.09249764,0.11562921,3.715548e-05,1.1292136e-05,0.0007951525,0.73474264,0.011048796,1.3397945e-05,0.04520312,2.1580821e-05,Jazz
./Data/genres_original/metal\metal.00056.wav,0.009763878,0.8083539,4.192127e-06,1.832145e-06,0.00097008515,0.15663125,0.0009990137,4.0994608e-05,0.023153828,8.105708e-05,Classical
./Data/genres_original/metal\metal.00057.wav,0.0005913783,0.99483055,1.0051896e-07,2.3526961e-07,3.7759773e-06,0.004479596,1.0009511e-05,3.7430534e-06,7.660223e-05,3.8954013e-06,Classical
./Data/genres_original/metal\metal.00058.wav,0.107144974,0.4260844,0.0005521381,8.518426e-05,0.02145888,0.4339615,0.0046266145,0.0003302074,0.0052125244,0.0005435313,Jazz
./Data/genres_original/metal\metal.00059.wav,0.095524274,0.5793323,0.009736168,0.0026842686,0.07767001,0.11412283,0.08435919,0.0022052932,0.012584798,0.021780852,Classical
./Data/genres_original/metal\metal.00060.wav,0.3063192,0.46224472,0.00040671596,0.00012316418,0.0068186526,0.13218708,0.08925833,0.00019037123,0.0014208981,0.0010307553,Classical
./Data/genres_original/metal\metal.00061.wav,0.7930722,0.20266183,4.0609225e-06,1.5788788e-07,1.4526981e-06,0.004047134,0.00017543016,3.542498e-05,1.0645045e-06,1.2381487e-06,Blues
./Data/genres_original/metal\metal.00062.wav,0.00044971643,0.98128706,2.0386315e-07,1.20172e-08,1.6890625e-06,0.018212534,3.8009584e-05,1.14535204e-07,9.81985e-06,8.976534e-07,Classical
./Data/genres_original/metal\metal.00063.wav,0.05379617,0.7437861,0.000101237594,3.6212662e-06,0.003486,0.19740422,0.0011003538,1.3718565e-05,0.00026213322,4.6359408e-05,Classical
./Data/genres_original/metal\metal.00064.wav,0.12729305,0.80499345,0.00018943351,0.00022090468,0.00031363516,0.043758027,0.01664143,0.0031650544,0.0018951546,0.0015298527,Classical
./Data/genres_original/metal\metal.00065.wav,0.07021646,0.38772625,0.0018136939,0.0001255097,0.0027705673,0.43515915,0.0997032,6.546219e-05,0.0014971625,0.0009225822,Jazz
./Data/genres_original/metal\metal.00066.wav,0.00065911806,0.9988733,4.1566338e-07,6.629938e-08,5.611223e-07,0.00033363892,9.992571e-05,1.819766e-06,1.6218639e-05,1.4858767e-05,Classical
./Data/genres_original/metal\metal.00067.wav,0.9947935,0.00043906993,1.3973854e-05,1.2845908e-05,0.0012528312,0.0028987534,5.348344e-05,0.00022581262,0.00030890133,7.635299e-07,Blues
./Data/genres_original/metal\metal.00068.wav,0.9331166,0.044435225,9.9222176e-05,2.697432e-06,4.2283235e-05,0.016797377,0.0054851016,1.1908494e-05,2.631483e-06,7.025423e-06,Blues
./Data/genres_original/metal\metal.00069.wav,0.04874028,0.010625528,0.00077217555,0.0005441991,0.86025226,0.002414231,0.06767087,0.00016231822,0.0026140206,0.006204114,HipHop
./Data/genres_original/metal\metal.00070.wav,0.004001222,0.9091433,1.7268927e-05,2.870991e-06,7.64745e-05,0.086451426,0.00022211763,6.114013e-06,3.6889916e-05,4.2283365e-05,Classical
./Data/genres_original/metal\metal.00071.wav,2.496355e-05,0.98017234,2.2883956e-05,5.2171004e-07,0.00017924958,0.015658613,0.0024453078,4.9778885e-07,8.133646e-06,0.0014874993,Classical
./Data/genres_original/metal\metal.00072.wav,0.87134725,0.0032380682,0.00018486589,2.3936113e-06,0.009915276,0.11502933,0.00022611415,1.8602144e-06,5.3343785e-05,1.4640142e-06,Blues
./Data/genres_original/metal\metal.00073.wav,0.027123805,0.09662253,8.946882e-05,1.7426426e-05,0.0023698267,0.16487259,0.6540625,0.0002791607,0.053943634,0.0006190865,Metal
./Data/genres_original/metal\metal.00074.wav,0.0025667876,0.98304695,9.1203805e-07,3.5109775e-08,7.04542e-07,0.014334219,4.512411e-05,7.890397e-07,3.097511e-06,1.4473851e-06,Classical
./Data/genres_original/metal\metal.00075.wav,0.011380111,0.45114803,2.98777e-05,3.4640516e-06,0.00037536892,0.09400497,0.34505,0.0002129377,0.09676726,0.0010279382,Classical
./Data/genres_original/metal\metal.00076.wav,1.3797272e-06,0.9998826,3.350496e-09,2.0745812e-09,4.646516e-07,9.430456e-05,1.8496644e-06,1.3058541e-09,1.9063082e-05,3.8199843e-07,Classical
./Data/genres_original/metal\metal.00077.wav,0.48176435,0.075706795,0.003452204,2.0027344e-05,0.036491144,0.12460753,0.2773892,7.568998e-06,0.00014808438,0.0004130748,Blues
./Data/genres_original/metal\metal.00078.wav,0.06643604,0.6603137,0.0005309153,7.132546e-05,0.004590123,0.20146106,0.045130584,0.0016063368,0.01792061,0.0019392278,Classical
./Data/genres_original/metal\metal.00079.wav,0.96011406,0.035219997,5.7227917e-06,7.5314e-07,0.00028798598,0.00066207215,0.0036470222,2.8317381e-05,1.2474035e-06,3.287722e-05,Blues
./Data/genres_original/metal\metal.00080.wav,0.0023995205,0.99300414,1.1018103e-06,3.2825372e-07,6.5336503e-06,0.004367066,0.00016124427,5.8667106e-06,2.7386946e-05,2.6918264e-05,Classical
./Data/genres_original/metal\metal.00081.wav,0.21473667,0.67417616,0.00014671894,0.0002763468,0.039089195,0.059476756,0.0023884652,0.0012472288,0.007709771,0.00075273775,Classical
./Data/genres_original/metal\metal.00082.wav,0.018185545,0.73706305,1.9136298e-05,1.3534327e-06,0.00015286579,0.2438741,0.00052046566,6.8331296e-06,0.00016355763,1.3092628e-05,Classical
./Data/genres_original/metal\metal.00083.wav,0.21795835,0.27373558,1.1645006e-05,1.8387491e-06,0.0003698006,0.5073511,2.7489445e-05,1.5331132e-05,0.00052790105,9.4414946e-07,Jazz
./Data/genres_original/metal\metal.00084.wav,0.33422184,0.029661423,0.00033192072,3.4842615e-05,0.015485507,0.61534524,0.0027986164,8.363108e-05,0.002021623,1.5398131e-05,Jazz
./Data/genres_original/metal\metal.00085.wav,0.00041706348,0.9967231,9.279491e-07,2.5357005e-07,3.2542293e-06,0.0026932538,0.000112105736,1.5638225e-06,2.9003942e-05,1.9462394e-05,Classical
./Data/genres_original/metal\metal.00086.wav,0.01554938,0.42650902,0.0003412764,2.5309787e-06,0.0010689411,0.0496798,0.50582373,8.8490884e-07,4.5120773e-06,0.0010199412,Metal
./Data/genres_original/metal\metal.00087.wav,0.00414845,0.17605022,2.2111437e-05,7.3046567e-06,0.0007172764,0.041696183,0.7008536,0.0003319494,0.07377914,0.0023936636,Metal
./Data/genres_original/metal\metal.00088.wav,0.47826135,0.5044216,3.6758916e-05,6.5367162e-06,7.621937e-05,0.01590252,0.000983602,0.00024884442,2.8319779e-05,3.425171e-05,Classical
