Nom,Blues,Classical,Country,Disco,HipHop,Jazz,Metal,Pop,Reggae,Rock,ChoixMax
./Data/genres_original/reggae\reggae.00000.wav,0.8911373,0.013751942,0.00022294148,0.0012683994,0.07030796,0.010542683,0.00805149,0.0018690638,0.0022591273,0.000589133,Blues
./Data/genres_original/reggae\reggae.00001.wav,2.5475294e-06,0.99980134,1.8396445e-09,1.8451476e-09,5.2475233e-08,0.00019065617,2.2448976e-06,4.105524e-09,2.6043906e-06,4.3627247e-07,Classical
./Data/genres_original/reggae\reggae.00002.wav,0.0049793837,0.97831273,3.527963e-07,3.944489e-07,8.6283115e-05,0.016501203,4.9306636e-05,1.0949854e-06,6.4114596e-05,5.1500656e-06,Classical
./Data/genres_original/reggae\reggae.00003.wav,0.024485856,0.91938996,0.00019141163,0.00016627437,0.0011071999,0.02751906,0.02307522,0.00013429373,0.002555231,0.0013754722,Classical
./Data/genres_original/reggae\reggae.00004.wav,0.025285235,0.84166765,3.2390526e-05,4.537362e-06,0.00016560974,0.13213615,0.0005788374,9.851336e-06,8.259977e-05,3.7130292e-05,Classical
./Data/genres_original/reggae\reggae.00005.wav,0.13570498,0.80053717,2.0942489e-05,1.9995778e-05,0.00028304578,0.059275914,0.0038023423,4.4968714e-05,0.00022601524,8.4516396e-05,Classical
./Data/genres_original/reggae\reggae.00006.wav,0.67363614,0.09045108,0.0020388039,2.0601756e-05,0.00023248278,0.22861995,0.0048705423,4.4698205e-05,4.131134e-05,4.4499153e-05,Blues
./Data/genres_original/reggae\reggae.00007.wav,0.31009254,0.5777906,2.2123673e-05,3.5072655e-05,0.022016458,0.07759003,0.010459113,6.293834e-05,0.0014425933,0.0004884767,Classical
./Data/genres_original/reggae\reggae.00008.wav,0.05617421,0.6591577,0.00080086396,0.00019049544,0.00065879844,0.27447098,0.0069078873,7.297824e-05,0.0009624539,0.00060369994,Classical
./Data/genres_original/reggae\reggae.00009.wav,0.00031983454,0.5641952,2.8461487e-05,4.7157283e-08,0.00014348993,0.43506482,0.0001099155,6.363509e-09,0.00013467862,3.4947332e-06,Classical
./Data/genres_original/reggae\reggae.00010.wav,2.5683075e-06,0.9997391,3.1886742e-08,2.5478237e-09,2.954428e-07,0.00024476784,9.5368705e-06,2.7726081e-09,7.884014e-07,2.807096e-06,Classical
./Data/genres_original/reggae\reggae.00011.wav,0.012328713,0.5495722,0.00060819904,0.00026615232,0.0006009577,0.43470636,0.00028179275,3.9887735e-05,0.0012650844,0.0003306975,Classical
./Data/genres_original/reggae\reggae.00012.wav,0.001889141,0.99196446,2.6191744e-06,1.0366184e-06,0.0001417553,0.0033884435,0.0020372907,1.4959627e-06,0.00048126877,9.2485854e-05,Classical
./Data/genres_original/reggae\reggae.00013.wav,0.742723,0.2296485,0.000112626054,1.5607655e-05,0.0013965828,0.0021556935,0.02192542,0.00058753183,2.1349904e-05,0.0014137287,Blues
./Data/genres_original/reggae\reggae.00014.wav,0.14675902,0.810243,4.1091e-05,1.3389537e-06,2.2183278e-05,0.04268008,0.00020478814,1.0044386e-05,2.0707954e-05,1.7769453e-05,Classical
./Data/genres_original/reggae\reggae.00015.wav,0.6928247,0.30623758,2.9109077e-07,1.2725198e-07,0.0001282556,0.0005480838,0.00019817932,3.241879e-05,2.5714357e-05,4.6999653e-06,Blues
./Data/genres_original/reggae\reggae.00016.wav,0.46776867,0.3933692,0.000105106206,2.7801256e-05,0.004032475,0.12526478,0.0059408857,0.0005355294,0.002752318,0.00020328439,Blues
./Data/genres_original/reggae\reggae.00017.wav,9.748252e-06,0.92019033,4.3175653e-05,4.3750774e-08,6.5117442e-06,0.07963945,6.151685e-05,7.3045925e-08,6.1439714e-06,4.3021806e-05,Classical
./Data/genres_original/reggae\reggae.00018.wav,3.7931743e-05,0.9977343,1.4619884e-06,2.1414793e-08,4.7622843e-06,0.0020969084,6.016129e-05,6.0337484e-08,1.633186e-05,4.8033697e-05,Classical
./Data/genres_original/reggae\reggae.00019.wav,0.016263798,0.5283104,0.00021786142,3.1645868e-05,0.0073612886,0.0067945262,0.37226388,0.00011594226,2.6047694e-05,0.06861465,Classical
